vol;deb;fin;frequence
AF1741;03/03/2024;03/03/2024;7
AF1741;04/03/2024;04/03/2024;1
AF1741;05/03/2024;12/03/2024;2
AF1741;26/03/2024;26/03/2024;2
AF1741;06/03/2024;13/03/2024;3
AF1741;07/03/2024;11/03/2024;145
AF1741;09/03/2024;09/03/2024;6
AF1741;10/03/2024;10/03/2024;7
AF1741;14/03/2024;14/03/2024;4
AF1741;15/03/2024;15/03/2024;5
AF1741;16/03/2024;16/03/2024;6
AF1741;17/03/2024;17/03/2024;7
AF1741;18/03/2024;18/03/2024;1
AF1741;19/03/2024;19/03/2024;2
AF1741;20/03/2024;20/03/2024;3
AF1741;21/03/2024;21/03/2024;4
AF1741;22/03/2024;22/03/2024;5
AF1741;23/03/2024;23/03/2024;6
AF1741;24/03/2024;24/03/2024;7
AF1741;25/03/2024;27/03/2024;13
AF1741;28/03/2024;28/03/2024;4
AF1741;29/03/2024;29/03/2024;5
AF1741;30/03/2024;30/03/2024;6
AF1741;31/03/2024;01/04/2024;17
AF1741;02/04/2024;02/04/2024;2
AF1741;03/04/2024;03/04/2024;3
AF1741;04/04/2024;06/04/2024;46
AF1741;05/04/2024;05/04/2024;5
AF1741;07/04/2024;07/04/2024;7
AF1741;08/04/2024;08/04/2024;1
AF1741;09/04/2024;09/04/2024;2
AF1741;10/04/2024;10/04/2024;3
AF1741;11/04/2024;13/04/2024;46
AF1741;12/04/2024;26/04/2024;257
AF1741;15/04/2024;15/04/2024;1
AF1741;17/04/2024;17/04/2024;3
AF1741;18/04/2024;20/04/2024;46
AF1741;22/04/2024;22/04/2024;1
AF1741;24/04/2024;24/04/2024;3
AF1741;25/04/2024;25/04/2024;4
AF1741;27/04/2024;27/04/2024;6
AF1741;15/05/2024;04/07/2024;346
AF1741;28/04/2024;28/04/2024;7
AF1741;29/04/2024;05/05/2024;17
AF1741;30/04/2024;30/04/2024;2
AF1741;10/05/2024;10/05/2024;5
AF1741;13/05/2024;05/07/2024;1257
AF1741;01/05/2024;01/05/2024;3
AF1741;02/05/2024;02/05/2024;4
AF1741;03/05/2024;03/05/2024;5
AF1741;04/05/2024;04/05/2024;6
AF1741;06/05/2024;12/05/2024;127
AF1741;08/05/2024;11/05/2024;346
AF1741;02/09/2024;25/10/2024;1257
AF1741;04/09/2024;26/10/2024;346
AF1741;27/10/2024;29/03/2025;1234567
AF1742;15/02/2024;20/02/2024;2467
AF1742;24/02/2024;28/02/2024;236
AF1742;01/03/2024;05/03/2024;12567
AF1742;16/02/2024;16/02/2024;5
AF1742;19/02/2024;26/02/2024;17
AF1742;22/02/2024;22/02/2024;4
AF1742;23/02/2024;23/02/2024;5
AF1742;29/02/2024;29/02/2024;4
AF1742;07/03/2024;09/03/2024;456
AF1742;10/03/2024;10/03/2024;7
AF1742;11/03/2024;23/03/2024;123567
AF1742;25/03/2024;30/03/2024;1256
AF1742;14/03/2024;14/03/2024;4
AF1742;21/03/2024;21/03/2024;4
AF1742;24/03/2024;24/03/2024;7
AF1742;27/03/2024;28/03/2024;34
AF1743;15/02/2024;20/02/2024;2467
AF1743;24/02/2024;28/02/2024;236
AF1743;01/03/2024;05/03/2024;12567
AF1743;16/02/2024;16/02/2024;5
AF1743;19/02/2024;26/02/2024;17
AF1743;22/02/2024;22/02/2024;4
AF1743;23/02/2024;23/02/2024;5
AF1743;29/02/2024;29/02/2024;4
AF1743;07/03/2024;09/03/2024;456
AF1743;10/03/2024;10/03/2024;7
AF1743;11/03/2024;23/03/2024;123567
AF1743;25/03/2024;30/03/2024;1256
AF1743;14/03/2024;14/03/2024;4
AF1743;21/03/2024;21/03/2024;4
AF1743;24/03/2024;24/03/2024;7
AF1743;27/03/2024;28/03/2024;34
AF1746;04/02/2024;11/02/2024;1567
AF1746;16/02/2024;16/02/2024;5
AF1746;07/02/2024;07/02/2024;3
AF1746;06/02/2024;06/02/2024;2
AF1746;08/02/2024;08/02/2024;4
AF1746;12/02/2024;12/02/2024;1
AF1746;13/02/2024;13/02/2024;2
AF1746;14/02/2024;14/02/2024;3
AF1746;15/02/2024;15/02/2024;4
AF1746;17/02/2024;17/02/2024;6
AF1746;18/02/2024;18/02/2024;7
AF1746;19/02/2024;19/02/2024;1
AF1746;20/02/2024;20/02/2024;2
AF1746;21/02/2024;21/02/2024;3
AF1746;22/02/2024;22/02/2024;4
AF1746;23/02/2024;23/02/2024;5
AF1746;24/02/2024;24/02/2024;6
AF1746;25/02/2024;25/02/2024;7
AF1746;26/02/2024;26/02/2024;1
AF1746;27/02/2024;27/02/2024;2
AF1746;28/02/2024;28/02/2024;3
AF1746;29/02/2024;29/02/2024;4
AF1746;01/03/2024;01/03/2024;5
AF1746;02/03/2024;02/03/2024;6
AF1746;03/03/2024;03/03/2024;7
AF1746;04/03/2024;04/03/2024;1
AF1746;05/03/2024;10/03/2024;267
AF1746;12/03/2024;19/03/2024;25
AF1746;25/03/2024;30/03/2024;156
AF1746;07/03/2024;07/03/2024;4
AF1746;08/03/2024;08/03/2024;5
AF1746;11/03/2024;11/03/2024;1
AF1746;13/03/2024;13/03/2024;3
AF1746;14/03/2024;14/03/2024;4
AF1746;16/03/2024;16/03/2024;6
AF1746;17/03/2024;17/03/2024;7
AF1746;18/03/2024;18/03/2024;1
AF1746;20/03/2024;20/03/2024;3
AF1746;21/03/2024;21/03/2024;4
AF1746;22/03/2024;22/03/2024;5
AF1746;23/03/2024;23/03/2024;6
AF1746;24/03/2024;24/03/2024;7
AF1746;26/03/2024;26/03/2024;2
AF1746;27/03/2024;27/03/2024;3
AF1746;28/03/2024;28/03/2024;4
AF1746;31/03/2024;31/03/2024;7
AF1746;01/04/2024;01/04/2024;1
AF1746;03/04/2024;17/04/2024;3
AF1746;05/04/2024;05/04/2024;5
AF1746;07/04/2024;07/04/2024;7
AF1746;08/04/2024;22/04/2024;1
AF1746;12/04/2024;26/04/2024;5
AF1746;14/04/2024;28/04/2024;7
AF1746;24/04/2024;24/04/2024;3
AF1746;29/04/2024;29/04/2024;1
AF1746;13/05/2024;01/07/2024;1
AF1746;30/04/2024;30/04/2024;2
AF1746;01/05/2024;01/05/2024;3
AF1746;02/05/2024;04/07/2024;4
AF1746;03/05/2024;03/05/2024;5
AF1746;05/05/2024;05/05/2024;7
AF1746;06/05/2024;06/05/2024;1
AF1746;07/05/2024;03/07/2024;23
AF1746;10/05/2024;10/05/2024;5
AF1746;12/05/2024;12/05/2024;7
AF1746;17/05/2024;05/07/2024;5
AF1746;19/05/2024;30/06/2024;7
AF1746;06/07/2024;31/08/2024;6
AF1746;07/07/2024;01/09/2024;7
AF1746;08/07/2024;30/08/2024;135
AF1746;09/07/2024;27/08/2024;2
AF1746;11/07/2024;29/08/2024;4
AF1746;02/09/2024;21/10/2024;1
AF1746;03/09/2024;23/10/2024;23
AF1746;05/09/2024;24/10/2024;4
AF1746;06/09/2024;25/10/2024;5
AF1746;08/09/2024;20/10/2024;7
AF1746;27/10/2024;23/03/2025;7
AF1746;28/10/2024;29/03/2025;1236
AF1746;31/10/2024;27/03/2025;4
AF1747;04/02/2024;11/02/2024;1567
AF1747;16/02/2024;16/02/2024;5
AF1747;07/02/2024;07/02/2024;3
AF1747;06/02/2024;06/02/2024;2
AF1747;08/02/2024;08/02/2024;4
AF1747;12/02/2024;12/02/2024;1
AF1747;13/02/2024;13/02/2024;2
AF1747;14/02/2024;14/02/2024;3
AF1747;15/02/2024;15/02/2024;4
AF1747;17/02/2024;17/02/2024;6
AF1747;18/02/2024;18/02/2024;7
AF1747;19/02/2024;19/02/2024;1
AF1747;20/02/2024;20/02/2024;2
AF1747;21/02/2024;21/02/2024;3
AF1747;22/02/2024;22/02/2024;4
AF1747;23/02/2024;23/02/2024;5
AF1747;24/02/2024;24/02/2024;6
AF1747;25/02/2024;25/02/2024;7
AF1747;26/02/2024;26/02/2024;1
AF1747;27/02/2024;27/02/2024;2
AF1747;28/02/2024;28/02/2024;3
AF1747;29/02/2024;29/02/2024;4
AF1747;01/03/2024;01/03/2024;5
AF1747;02/03/2024;02/03/2024;6
AF1747;03/03/2024;03/03/2024;7
AF1747;04/03/2024;04/03/2024;1
AF1747;05/03/2024;10/03/2024;267
AF1747;12/03/2024;19/03/2024;25
AF1747;25/03/2024;30/03/2024;156
AF1747;07/03/2024;07/03/2024;4
AF1747;08/03/2024;08/03/2024;5
AF1747;11/03/2024;11/03/2024;1
AF1747;13/03/2024;13/03/2024;3
AF1747;14/03/2024;14/03/2024;4
AF1747;16/03/2024;16/03/2024;6
AF1747;17/03/2024;17/03/2024;7
AF1747;18/03/2024;18/03/2024;1
AF1747;20/03/2024;20/03/2024;3
AF1747;21/03/2024;21/03/2024;4
AF1747;22/03/2024;22/03/2024;5
AF1747;23/03/2024;23/03/2024;6
AF1747;24/03/2024;24/03/2024;7
AF1747;26/03/2024;26/03/2024;2
AF1747;27/03/2024;27/03/2024;3
AF1747;28/03/2024;28/03/2024;4
AF1747;31/03/2024;31/03/2024;7
AF1747;01/04/2024;01/04/2024;1
AF1747;03/04/2024;17/04/2024;3
AF1747;05/04/2024;05/04/2024;5
AF1747;07/04/2024;07/04/2024;7
AF1747;08/04/2024;22/04/2024;1
AF1747;12/04/2024;26/04/2024;5
AF1747;14/04/2024;28/04/2024;7
AF1747;24/04/2024;24/04/2024;3
AF1747;29/04/2024;29/04/2024;1
AF1747;13/05/2024;01/07/2024;1
AF1747;30/04/2024;30/04/2024;2
AF1747;01/05/2024;01/05/2024;3
AF1747;02/05/2024;04/07/2024;234
AF1747;03/05/2024;03/05/2024;5
AF1747;05/05/2024;05/05/2024;7
AF1747;06/05/2024;06/05/2024;1
AF1747;10/05/2024;10/05/2024;5
AF1747;12/05/2024;12/05/2024;7
AF1747;17/05/2024;05/07/2024;5
AF1747;19/05/2024;30/06/2024;7
AF1747;06/07/2024;31/08/2024;6
AF1747;07/07/2024;01/09/2024;7
AF1747;08/07/2024;30/08/2024;135
AF1747;09/07/2024;29/08/2024;24
AF1747;02/09/2024;21/10/2024;1
AF1747;03/09/2024;24/10/2024;234
AF1747;06/09/2024;25/10/2024;5
AF1747;08/09/2024;20/10/2024;7
AF1747;27/10/2024;29/03/2025;1234567
AF1748;14/02/2024;14/02/2024;3
AF1748;15/02/2024;15/02/2024;4
AF1748;16/02/2024;19/02/2024;15
AF1748;17/02/2024;17/02/2024;6
AF1748;18/02/2024;18/02/2024;7
AF1748;20/02/2024;20/02/2024;2
AF1748;21/02/2024;28/02/2024;3
AF1748;22/02/2024;29/02/2024;4
AF1748;23/02/2024;23/02/2024;5
AF1748;24/02/2024;24/02/2024;6
AF1748;25/02/2024;25/02/2024;7
AF1748;26/02/2024;26/02/2024;1
AF1748;27/02/2024;27/02/2024;2
AF1748;01/03/2024;01/03/2024;5
AF1748;02/03/2024;02/03/2024;6
AF1748;03/03/2024;03/03/2024;7
AF1748;04/03/2024;04/03/2024;1
AF1748;05/03/2024;05/03/2024;2
AF1748;06/03/2024;06/03/2024;3
AF1748;07/03/2024;09/03/2024;456
AF1748;10/03/2024;10/03/2024;7
AF1748;11/03/2024;11/03/2024;1
AF1748;12/03/2024;12/03/2024;2
AF1748;13/03/2024;20/03/2024;3
AF1748;14/03/2024;14/03/2024;4
AF1748;15/03/2024;15/03/2024;5
AF1748;16/03/2024;16/03/2024;6
AF1748;17/03/2024;17/03/2024;7
AF1748;18/03/2024;18/03/2024;1
AF1748;19/03/2024;19/03/2024;2
AF1748;21/03/2024;21/03/2024;4
AF1748;22/03/2024;22/03/2024;5
AF1748;23/03/2024;23/03/2024;6
AF1748;24/03/2024;24/03/2024;7
AF1748;25/03/2024;25/03/2024;1
AF1748;26/03/2024;26/03/2024;2
AF1748;27/03/2024;27/03/2024;3
AF1748;28/03/2024;28/03/2024;4
AF1748;29/03/2024;29/03/2024;5
AF1748;30/03/2024;30/03/2024;6
AF1748;31/03/2024;31/03/2024;7
AF1748;01/04/2024;01/04/2024;1
AF1748;02/04/2024;06/04/2024;26
AF1748;03/04/2024;03/04/2024;3
AF1748;04/04/2024;04/04/2024;4
AF1748;05/04/2024;05/04/2024;5
AF1748;07/04/2024;07/04/2024;7
AF1748;08/04/2024;22/04/2024;13
AF1748;09/04/2024;09/04/2024;2
AF1748;11/04/2024;25/04/2024;4
AF1748;12/04/2024;19/04/2024;5
AF1748;13/04/2024;27/04/2024;26
AF1748;14/04/2024;21/04/2024;7
AF1748;24/04/2024;24/04/2024;3
AF1748;26/04/2024;26/04/2024;5
AF1748;28/04/2024;28/04/2024;7
AF1748;29/04/2024;06/05/2024;14
AF1748;30/04/2024;07/05/2024;26
AF1748;09/05/2024;05/07/2024;123456
AF1748;01/05/2024;03/05/2024;35
AF1748;05/05/2024;12/05/2024;7
AF1748;08/05/2024;08/05/2024;3
AF1748;19/05/2024;30/06/2024;7
AF1748;06/07/2024;31/08/2024;346
AF1748;07/07/2024;01/09/2024;7
AF1748;08/07/2024;30/08/2024;125
AF1748;02/09/2024;05/10/2024;123456
AF1748;08/09/2024;20/10/2024;7
AF1748;07/10/2024;15/10/2024;126
AF1748;09/10/2024;23/10/2024;35
AF1748;10/10/2024;24/10/2024;4
AF1748;19/10/2024;26/10/2024;1256
AF1748;27/10/2024;01/11/2024;13457
AF1748;29/10/2024;29/10/2024;2
AF1749;15/02/2024;15/02/2024;4
AF1749;16/02/2024;16/02/2024;5
AF1749;17/02/2024;20/02/2024;26
AF1749;18/02/2024;18/02/2024;7
AF1749;19/02/2024;19/02/2024;1
AF1749;21/02/2024;21/02/2024;3
AF1749;22/02/2024;29/02/2024;4
AF1749;23/02/2024;23/02/2024;5
AF1749;24/02/2024;24/02/2024;6
AF1749;25/02/2024;25/02/2024;7
AF1749;26/02/2024;01/03/2024;15
AF1749;27/02/2024;27/02/2024;2
AF1749;28/02/2024;28/02/2024;3
AF1749;02/03/2024;02/03/2024;6
AF1749;03/03/2024;03/03/2024;7
AF1749;04/03/2024;04/03/2024;1
AF1749;05/03/2024;05/03/2024;2
AF1749;06/03/2024;06/03/2024;3
AF1749;07/03/2024;07/03/2024;4
AF1749;08/03/2024;10/03/2024;567
AF1749;11/03/2024;11/03/2024;1
AF1749;12/03/2024;12/03/2024;2
AF1749;13/03/2024;13/03/2024;3
AF1749;14/03/2024;21/03/2024;4
AF1749;15/03/2024;15/03/2024;5
AF1749;16/03/2024;16/03/2024;6
AF1749;17/03/2024;17/03/2024;7
AF1749;18/03/2024;18/03/2024;1
AF1749;19/03/2024;19/03/2024;2
AF1749;20/03/2024;20/03/2024;3
AF1749;22/03/2024;22/03/2024;5
AF1749;23/03/2024;23/03/2024;6
AF1749;24/03/2024;24/03/2024;7
AF1749;25/03/2024;25/03/2024;1
AF1749;26/03/2024;26/03/2024;2
AF1749;27/03/2024;27/03/2024;3
AF1749;28/03/2024;28/03/2024;4
AF1749;29/03/2024;29/03/2024;5
AF1749;30/03/2024;30/03/2024;6
AF1749;31/03/2024;31/03/2024;7
AF1749;01/04/2024;01/04/2024;1
AF1749;02/04/2024;02/04/2024;2
AF1749;03/04/2024;04/04/2024;34
AF1749;05/04/2024;05/04/2024;5
AF1749;06/04/2024;06/04/2024;6
AF1749;07/04/2024;13/04/2024;67
AF1749;08/04/2024;22/04/2024;14
AF1749;09/04/2024;23/04/2024;2
AF1749;10/04/2024;10/04/2024;3
AF1749;12/04/2024;26/04/2024;5
AF1749;14/04/2024;21/04/2024;7
AF1749;17/04/2024;24/04/2024;3
AF1749;20/04/2024;20/04/2024;6
AF1749;25/04/2024;25/04/2024;4
AF1749;27/04/2024;27/04/2024;6
AF1749;28/04/2024;28/04/2024;7
AF1749;29/04/2024;03/05/2024;15
AF1749;30/04/2024;30/04/2024;2
AF1749;01/05/2024;08/05/2024;137
AF1749;10/05/2024;06/07/2024;1234567
AF1749;02/05/2024;04/05/2024;46
AF1749;07/05/2024;07/05/2024;2
AF1749;09/05/2024;09/05/2024;4
AF1749;07/07/2024;01/09/2024;457
AF1749;08/07/2024;31/08/2024;1236
AF1749;02/09/2024;06/10/2024;1234567
AF1749;07/10/2024;17/10/2024;12467
AF1749;09/10/2024;23/10/2024;35
AF1749;19/10/2024;26/10/2024;124567
AF1749;27/10/2024;27/10/2024;7
AF1749;28/10/2024;28/03/2025;1345
AF1749;29/10/2024;29/03/2025;267
AF1750;16/01/2024;19/02/2024;123456
AF1750;22/02/2024;01/03/2024;12456
AF1750;04/03/2024;11/03/2024;1245
AF1750;28/01/2024;11/02/2024;7
AF1750;18/02/2024;18/02/2024;7
AF1750;25/02/2024;10/03/2024;7
AF1750;14/03/2024;28/03/2024;4
AF1750;15/03/2024;29/03/2024;15
AF1750;17/03/2024;24/03/2024;7
AF1750;19/03/2024;19/03/2024;2
AF1750;26/03/2024;26/03/2024;2
AF1750;31/03/2024;02/04/2024;27
AF1750;06/04/2024;07/04/2024;67
AF1750;09/04/2024;09/04/2024;2
AF1750;14/04/2024;28/04/2024;257
AF1750;12/04/2024;12/04/2024;5
AF1750;15/04/2024;15/04/2024;1
AF1750;30/04/2024;30/04/2024;2
AF1750;03/05/2024;03/05/2024;5
AF1750;05/05/2024;11/05/2024;567
AF1750;14/05/2024;05/07/2024;24567
AF1750;06/05/2024;01/07/2024;1
AF1750;07/05/2024;07/05/2024;2
AF1750;08/05/2024;08/05/2024;3
AF1750;09/05/2024;09/05/2024;4
AF1750;12/05/2024;12/05/2024;7
AF1750;15/05/2024;03/07/2024;3
AF1750;07/07/2024;01/09/2024;7
AF1750;08/07/2024;30/08/2024;135
AF1750;09/07/2024;29/08/2024;24
AF1750;02/09/2024;21/10/2024;1
AF1750;03/09/2024;26/10/2024;24567
AF1750;04/09/2024;23/10/2024;3
AF1750;27/10/2024;29/03/2025;1234567
AF1751;16/01/2024;15/02/2024;24
AF1751;22/02/2024;07/03/2024;24
AF1751;17/01/2024;19/02/2024;135
AF1751;23/02/2024;29/03/2024;15
AF1751;20/01/2024;24/02/2024;6
AF1751;28/01/2024;11/02/2024;7
AF1751;18/02/2024;18/02/2024;7
AF1751;25/02/2024;10/03/2024;7
AF1751;14/03/2024;14/03/2024;4
AF1751;17/03/2024;24/03/2024;7
AF1751;19/03/2024;19/03/2024;2
AF1751;21/03/2024;28/03/2024;4
AF1751;26/03/2024;26/03/2024;2
AF1751;31/03/2024;07/04/2024;267
AF1751;09/04/2024;23/04/2024;27
AF1751;12/04/2024;12/04/2024;5
AF1751;15/04/2024;15/04/2024;1
AF1751;19/04/2024;26/04/2024;5
AF1751;28/04/2024;28/04/2024;7
AF1751;30/04/2024;30/04/2024;2
AF1751;03/05/2024;09/05/2024;45
AF1751;05/05/2024;11/05/2024;567
AF1751;14/05/2024;05/07/2024;24567
AF1751;06/05/2024;01/07/2024;1
AF1751;07/05/2024;07/05/2024;2
AF1751;08/05/2024;08/05/2024;3
AF1751;12/05/2024;12/05/2024;7
AF1751;15/05/2024;03/07/2024;3
AF1751;07/07/2024;01/09/2024;7
AF1751;08/07/2024;30/08/2024;135
AF1751;09/07/2024;29/08/2024;24
AF1751;02/09/2024;21/10/2024;1
AF1751;03/09/2024;06/10/2024;2457
AF1751;04/09/2024;02/10/2024;3
AF1751;07/09/2024;26/10/2024;6
AF1751;08/10/2024;17/10/2024;247
AF1751;09/10/2024;23/10/2024;3
AF1751;11/10/2024;18/10/2024;5
AF1751;20/10/2024;25/10/2024;2457
AF1751;27/10/2024;27/10/2024;7
AF1751;28/10/2024;28/03/2025;1345
AF1751;29/10/2024;29/03/2025;267
AF1754;31/03/2024;31/03/2024;7
AF1754;01/04/2024;01/04/2024;1
AF1754;02/04/2024;03/04/2024;23
AF1754;04/04/2024;09/04/2024;24567
AF1754;08/04/2024;10/04/2024;13
AF1754;11/04/2024;14/04/2024;4567
AF1754;15/04/2024;15/04/2024;1
AF1754;16/04/2024;19/04/2024;235
AF1754;18/04/2024;20/04/2024;46
AF1754;21/04/2024;21/04/2024;7
AF1754;22/04/2024;22/04/2024;1
AF1754;23/04/2024;23/04/2024;2
AF1754;24/04/2024;24/04/2024;3
AF1754;25/04/2024;02/05/2024;13456
AF1754;04/05/2024;11/05/2024;1256
AF1754;13/05/2024;05/07/2024;1234567
AF1754;28/04/2024;28/04/2024;7
AF1754;30/04/2024;30/04/2024;2
AF1754;03/05/2024;09/05/2024;3457
AF1754;12/05/2024;12/05/2024;7
AF1754;06/07/2024;01/09/2024;12367
AF1754;11/07/2024;29/08/2024;4
AF1754;12/07/2024;30/08/2024;5
AF1754;02/09/2024;26/10/2024;1234567
AF1755;31/03/2024;31/03/2024;7
AF1755;01/04/2024;01/04/2024;1
AF1755;02/04/2024;03/04/2024;23
AF1755;04/04/2024;09/04/2024;24567
AF1755;08/04/2024;10/04/2024;13
AF1755;11/04/2024;14/04/2024;4567
AF1755;15/04/2024;15/04/2024;1
AF1755;16/04/2024;19/04/2024;235
AF1755;18/04/2024;20/04/2024;46
AF1755;21/04/2024;21/04/2024;7
AF1755;22/04/2024;22/04/2024;1
AF1755;23/04/2024;23/04/2024;2
AF1755;24/04/2024;24/04/2024;3
AF1755;25/04/2024;02/05/2024;13456
AF1755;04/05/2024;11/05/2024;1256
AF1755;13/05/2024;05/07/2024;1234567
AF1755;28/04/2024;28/04/2024;7
AF1755;30/04/2024;30/04/2024;2
AF1755;03/05/2024;09/05/2024;3457
AF1755;12/05/2024;12/05/2024;7
AF1755;06/07/2024;01/09/2024;12367
AF1755;11/07/2024;29/08/2024;4
AF1755;12/07/2024;30/08/2024;5
AF1755;02/09/2024;26/10/2024;1234567
AF1758;06/07/2024;31/08/2024;2346
AF1758;07/07/2024;01/09/2024;157
AF1759;06/07/2024;31/08/2024;2346
AF1759;07/07/2024;01/09/2024;157
AF1762;31/03/2024;31/03/2024;7
AF1762;01/04/2024;22/05/2024;135
AF1762;02/04/2024;02/04/2024;2
AF1762;04/04/2024;21/04/2024;47
AF1762;06/04/2024;29/06/2024;6
AF1762;09/04/2024;09/04/2024;2
AF1762;16/04/2024;23/04/2024;2
AF1762;25/04/2024;05/05/2024;47
AF1762;09/05/2024;04/07/2024;247
AF1762;30/04/2024;07/05/2024;2
AF1762;24/05/2024;05/07/2024;5
AF1762;27/05/2024;03/07/2024;13
AF1762;06/07/2024;01/09/2024;24567
AF1762;08/07/2024;23/10/2024;13
AF1762;03/09/2024;25/10/2024;2457
AF1762;07/09/2024;26/10/2024;6
AF1763;31/03/2024;01/04/2024;17
AF1763;02/04/2024;02/04/2024;2
AF1763;03/04/2024;22/04/2024;13457
AF1763;06/04/2024;29/06/2024;6
AF1763;09/04/2024;09/04/2024;2
AF1763;16/04/2024;23/04/2024;2
AF1763;24/04/2024;06/05/2024;13457
AF1763;08/05/2024;05/07/2024;123457
AF1763;30/04/2024;07/05/2024;2
AF1763;06/07/2024;01/09/2024;1234567
AF1763;02/09/2024;25/10/2024;123457
AF1763;07/09/2024;26/10/2024;6
AF1764;16/01/2024;27/03/2024;12347
AF1764;09/02/2024;30/03/2024;56
AF1764;28/03/2024;28/03/2024;4
AF1764;31/03/2024;27/04/2024;267
AF1764;01/04/2024;26/04/2024;1345
AF1764;28/04/2024;06/10/2024;1234567
AF1764;07/10/2024;17/10/2024;12467
AF1764;09/10/2024;23/10/2024;35
AF1764;19/10/2024;26/10/2024;124567
AF1764;27/10/2024;01/11/2024;13457
AF1764;29/10/2024;29/10/2024;2
AF1765;10/02/2024;30/03/2024;67
AF1765;19/01/2024;28/03/2024;12345
AF1765;29/03/2024;29/03/2024;5
AF1765;31/03/2024;31/03/2024;7
AF1765;01/04/2024;26/04/2024;1345
AF1765;02/04/2024;27/04/2024;267
AF1765;28/04/2024;06/10/2024;1234567
AF1765;07/10/2024;17/10/2024;12467
AF1765;09/10/2024;23/10/2024;35
AF1765;19/10/2024;26/10/2024;124567
AF1765;27/10/2024;27/10/2024;7
AF1765;28/10/2024;28/03/2025;1345
AF1765;29/10/2024;29/03/2025;26
AF1766;31/01/2024;16/02/2024;1234567
AF1766;18/02/2024;27/02/2024;123457
AF1766;29/02/2024;21/03/2024;123457
AF1766;24/03/2024;29/03/2024;123457
AF1766;31/03/2024;27/04/2024;267
AF1766;01/04/2024;26/04/2024;1345
AF1766;28/04/2024;07/05/2024;1234567
AF1766;10/05/2024;06/10/2024;1234567
AF1766;08/05/2024;09/05/2024;34
AF1766;07/10/2024;17/10/2024;12467
AF1766;09/10/2024;23/10/2024;35
AF1766;19/10/2024;26/10/2024;124567
AF1766;27/10/2024;01/11/2024;13457
AF1766;29/10/2024;29/10/2024;2
AF1767;30/01/2024;16/02/2024;1234567
AF1767;18/02/2024;27/02/2024;123457
AF1767;29/02/2024;21/03/2024;123457
AF1767;24/03/2024;29/03/2024;123457
AF1767;31/03/2024;07/05/2024;1234567
AF1767;10/05/2024;26/10/2024;1234567
AF1767;08/05/2024;09/05/2024;34
AF1767;27/10/2024;29/03/2025;1234567
AF1774;09/02/2024;09/02/2024;5
AF1774;21/02/2024;21/02/2024;3
AF1774;28/02/2024;06/03/2024;35
AF1774;20/03/2024;20/03/2024;3
AF1774;29/02/2024;29/02/2024;4
AF1774;09/03/2024;16/03/2024;67
AF1774;06/02/2024;06/02/2024;2
AF1774;07/02/2024;07/02/2024;3
AF1774;08/02/2024;08/02/2024;4
AF1774;10/02/2024;10/02/2024;6
AF1774;11/02/2024;11/02/2024;7
AF1774;12/02/2024;12/02/2024;1
AF1774;13/02/2024;13/02/2024;2
AF1774;14/02/2024;14/02/2024;3
AF1774;15/02/2024;15/02/2024;4
AF1774;16/02/2024;16/02/2024;5
AF1774;17/02/2024;17/02/2024;6
AF1774;18/02/2024;18/02/2024;7
AF1774;19/02/2024;19/02/2024;1
AF1774;20/02/2024;25/02/2024;27
AF1774;22/02/2024;22/02/2024;4
AF1774;23/02/2024;23/02/2024;5
AF1774;24/02/2024;24/02/2024;6
AF1774;26/02/2024;26/02/2024;1
AF1774;27/02/2024;27/02/2024;2
AF1774;02/03/2024;02/03/2024;6
AF1774;03/03/2024;03/03/2024;7
AF1774;04/03/2024;04/03/2024;1
AF1774;05/03/2024;12/03/2024;2
AF1774;07/03/2024;07/03/2024;4
AF1774;08/03/2024;08/03/2024;5
AF1774;11/03/2024;18/03/2024;1
AF1774;13/03/2024;13/03/2024;3
AF1774;14/03/2024;14/03/2024;4
AF1774;15/03/2024;15/03/2024;5
AF1774;17/03/2024;17/03/2024;7
AF1774;19/03/2024;19/03/2024;2
AF1774;21/03/2024;21/03/2024;4
AF1774;22/03/2024;22/03/2024;5
AF1774;23/03/2024;30/03/2024;67
AF1774;25/03/2024;29/03/2024;15
AF1774;26/03/2024;26/03/2024;2
AF1774;27/03/2024;27/03/2024;3
AF1774;28/03/2024;28/03/2024;4
AF1774;31/03/2024;07/04/2024;13567
AF1774;02/04/2024;04/04/2024;24
AF1774;08/04/2024;28/04/2024;13567
AF1774;09/04/2024;25/04/2024;24
AF1774;29/04/2024;05/07/2024;13567
AF1774;30/04/2024;04/07/2024;24
AF1774;06/07/2024;01/09/2024;13567
AF1774;09/07/2024;29/08/2024;24
AF1774;02/09/2024;26/10/2024;13567
AF1774;03/09/2024;24/10/2024;24
AF1774;27/10/2024;01/11/2024;1357
AF1774;29/10/2024;25/03/2025;2
AF1774;31/10/2024;27/03/2025;4
AF1775;09/02/2024;09/02/2024;5
AF1775;21/02/2024;21/02/2024;3
AF1775;28/02/2024;01/03/2024;345
AF1775;06/03/2024;10/03/2024;367
AF1775;16/03/2024;16/03/2024;6
AF1775;20/03/2024;24/03/2024;367
AF1775;30/03/2024;30/03/2024;6
AF1775;06/02/2024;06/02/2024;2
AF1775;07/02/2024;07/02/2024;3
AF1775;08/02/2024;08/02/2024;4
AF1775;10/02/2024;10/02/2024;6
AF1775;11/02/2024;11/02/2024;7
