vol;début;fin;frequence
AF7311;28/05/2024;02/07/2024;2
AF7311;15/05/2024;15/05/2024;3
AF7311;16/05/2024;16/05/2024;4
AF7311;17/05/2024;24/05/2024;35
AF7311;21/05/2024;21/05/2024;2
AF7311;23/05/2024;30/05/2024;46
AF7311;29/05/2024;29/05/2024;3
AF7311;31/05/2024;31/05/2024;5
AF7311;05/06/2024;07/06/2024;35
AF7311;19/06/2024;10/07/2024;35
AF7311;06/06/2024;06/06/2024;4
AF7311;09/06/2024;09/06/2024;7
AF7311;12/06/2024;14/06/2024;35
AF7311;15/06/2024;22/06/2024;6
AF7311;07/07/2024;01/09/2024;7
AF7311;08/07/2024;27/08/2024;124
AF7311;12/07/2024;30/08/2024;5
AF7311;17/07/2024;21/08/2024;3
AF7311;28/08/2024;04/09/2024;34
AF7311;02/09/2024;21/10/2024;1
AF7311;03/09/2024;22/10/2024;2
AF7311;05/09/2024;26/10/2024;46
AF7311;06/09/2024;25/10/2024;35
AF7311;08/09/2024;20/10/2024;7
AF7312;01/03/2024;01/03/2024;5
AF7312;20/02/2024;20/02/2024;2
AF7312;21/02/2024;21/02/2024;3
AF7312;22/02/2024;22/02/2024;4
AF7312;23/02/2024;23/02/2024;5
AF7312;24/02/2024;24/02/2024;6
AF7312;25/02/2024;25/02/2024;7
AF7312;26/02/2024;26/02/2024;1
AF7312;27/02/2024;27/02/2024;2
AF7312;28/02/2024;28/02/2024;3
AF7312;29/02/2024;29/02/2024;4
AF7312;02/03/2024;02/03/2024;6
AF7312;03/03/2024;03/03/2024;7
AF7312;04/03/2024;04/03/2024;1
AF7312;05/03/2024;05/03/2024;2
AF7312;06/03/2024;06/03/2024;3
AF7312;07/03/2024;07/03/2024;4
AF7312;08/03/2024;08/03/2024;5
AF7312;09/03/2024;30/03/2024;6
AF7312;10/03/2024;10/03/2024;7
AF7312;11/03/2024;11/03/2024;1
AF7312;12/03/2024;12/03/2024;2
AF7312;13/03/2024;13/03/2024;3
AF7312;14/03/2024;28/03/2024;4
AF7312;15/03/2024;15/03/2024;5
AF7312;17/03/2024;17/03/2024;7
AF7312;18/03/2024;18/03/2024;1
AF7312;19/03/2024;19/03/2024;2
AF7312;20/03/2024;27/03/2024;3
AF7312;22/03/2024;22/03/2024;5
AF7312;24/03/2024;24/03/2024;7
AF7312;25/03/2024;25/03/2024;1
AF7312;26/03/2024;26/03/2024;2
AF7312;29/03/2024;29/03/2024;5
AF7312;01/04/2024;08/04/2024;13
AF7312;15/04/2024;19/04/2024;135
AF7312;24/04/2024;24/04/2024;3
AF7312;04/04/2024;04/04/2024;4
AF7312;05/04/2024;05/04/2024;5
AF7312;07/04/2024;21/04/2024;7
AF7312;09/04/2024;09/04/2024;2
AF7312;23/04/2024;23/04/2024;2
AF7312;11/04/2024;11/04/2024;4
AF7312;25/04/2024;25/04/2024;4
AF7312;28/04/2024;28/04/2024;7
AF7312;29/04/2024;01/05/2024;123
AF7312;02/05/2024;02/05/2024;4
AF7312;03/05/2024;15/05/2024;12345
AF7312;05/05/2024;05/05/2024;7
AF7312;12/05/2024;12/05/2024;7
AF7312;16/05/2024;16/05/2024;4
AF7312;17/05/2024;04/10/2024;1235
AF7312;19/05/2024;02/06/2024;7
AF7312;23/05/2024;23/05/2024;4
AF7312;30/05/2024;30/05/2024;4
AF7312;06/06/2024;06/06/2024;4
AF7312;13/06/2024;04/07/2024;47
AF7312;09/06/2024;09/06/2024;7
AF7312;06/07/2024;31/08/2024;6
AF7312;07/07/2024;01/09/2024;7
AF7312;11/07/2024;29/08/2024;4
AF7312;05/09/2024;24/10/2024;47
AF7312;07/10/2024;15/10/2024;12
AF7312;09/10/2024;23/10/2024;35
AF7312;21/10/2024;25/10/2024;125
AF7313;02/03/2024;02/03/2024;6
AF7313;20/02/2024;20/02/2024;2
AF7313;21/02/2024;21/02/2024;3
AF7313;22/02/2024;22/02/2024;4
AF7313;23/02/2024;23/02/2024;5
AF7313;24/02/2024;24/02/2024;6
AF7313;25/02/2024;25/02/2024;7
AF7313;26/02/2024;26/02/2024;1
AF7313;27/02/2024;27/02/2024;2
AF7313;28/02/2024;28/02/2024;3
AF7313;29/02/2024;29/02/2024;4
AF7313;01/03/2024;01/03/2024;5
AF7313;03/03/2024;03/03/2024;7
AF7313;04/03/2024;04/03/2024;1
AF7313;05/03/2024;05/03/2024;2
AF7313;06/03/2024;06/03/2024;3
AF7313;07/03/2024;07/03/2024;4
AF7313;08/03/2024;08/03/2024;5
AF7313;09/03/2024;09/03/2024;6
AF7313;10/03/2024;24/03/2024;7
AF7313;11/03/2024;11/03/2024;1
AF7313;12/03/2024;12/03/2024;2
AF7313;13/03/2024;13/03/2024;3
AF7313;14/03/2024;14/03/2024;4
AF7313;15/03/2024;15/03/2024;5
AF7313;16/03/2024;19/03/2024;26
AF7313;18/03/2024;18/03/2024;1
AF7313;20/03/2024;20/03/2024;3
AF7313;21/03/2024;28/03/2024;4
AF7313;22/03/2024;22/03/2024;5
AF7313;23/03/2024;23/03/2024;6
AF7313;25/03/2024;25/03/2024;1
AF7313;26/03/2024;26/03/2024;2
AF7313;27/03/2024;27/03/2024;3
AF7313;29/03/2024;29/03/2024;5
AF7313;30/03/2024;30/03/2024;6
AF7313;01/04/2024;03/04/2024;13
AF7313;08/04/2024;15/04/2024;12
AF7313;17/04/2024;19/04/2024;35
AF7313;23/04/2024;01/05/2024;123
AF7313;04/04/2024;04/04/2024;4
AF7313;05/04/2024;05/04/2024;5
AF7313;07/04/2024;28/04/2024;7
AF7313;11/04/2024;11/04/2024;4
AF7313;25/04/2024;25/04/2024;4
AF7313;02/05/2024;02/05/2024;4
AF7313;03/05/2024;15/05/2024;12345
AF7313;05/05/2024;05/05/2024;7
AF7313;12/05/2024;12/05/2024;7
AF7313;16/05/2024;16/05/2024;4
AF7313;17/05/2024;25/10/2024;1235
AF7313;19/05/2024;02/06/2024;7
AF7313;23/05/2024;23/05/2024;4
AF7313;30/05/2024;30/05/2024;4
AF7313;06/06/2024;06/06/2024;4
AF7313;13/06/2024;04/07/2024;47
AF7313;09/06/2024;09/06/2024;7
AF7313;06/07/2024;31/08/2024;6
AF7313;07/07/2024;01/09/2024;7
AF7313;11/07/2024;29/08/2024;4
AF7313;05/09/2024;24/10/2024;47
AF7314;31/03/2024;31/03/2024;7
AF7314;01/04/2024;01/04/2024;1
AF7314;02/04/2024;02/04/2024;2
AF7314;03/04/2024;06/04/2024;36
AF7314;04/04/2024;05/04/2024;45
AF7314;12/04/2024;12/04/2024;5
AF7314;18/04/2024;25/04/2024;245
AF7314;02/05/2024;02/06/2024;2457
AF7314;06/06/2024;25/10/2024;2457
AF7314;07/04/2024;07/04/2024;7
AF7314;08/04/2024;08/04/2024;1
AF7314;09/04/2024;09/04/2024;2
AF7314;10/04/2024;24/04/2024;3
AF7314;11/04/2024;11/04/2024;4
AF7314;13/04/2024;13/04/2024;6
AF7314;14/04/2024;14/04/2024;7
AF7314;15/04/2024;20/04/2024;16
AF7314;21/04/2024;21/04/2024;7
AF7314;22/04/2024;22/04/2024;1
AF7314;26/04/2024;26/04/2024;5
AF7314;27/04/2024;04/05/2024;16
AF7314;22/05/2024;22/05/2024;3
AF7314;03/06/2024;08/06/2024;136
AF7314;12/06/2024;19/06/2024;36
AF7314;26/06/2024;26/06/2024;3
AF7314;06/07/2024;06/07/2024;6
AF7314;28/04/2024;28/04/2024;7
AF7314;30/04/2024;30/04/2024;2
AF7314;01/05/2024;01/05/2024;3
AF7314;06/05/2024;06/05/2024;1
AF7314;08/05/2024;08/05/2024;3
AF7314;11/05/2024;11/05/2024;6
AF7314;13/05/2024;20/05/2024;1
AF7314;15/05/2024;15/05/2024;3
AF7314;18/05/2024;18/05/2024;6
AF7314;25/05/2024;01/06/2024;6
AF7314;27/05/2024;29/05/2024;13
AF7314;04/06/2024;04/06/2024;2
AF7314;10/06/2024;01/07/2024;1
AF7314;22/06/2024;29/06/2024;6
AF7314;03/07/2024;03/07/2024;3
AF7314;08/07/2024;26/08/2024;1
AF7314;10/07/2024;24/08/2024;36
AF7314;28/08/2024;26/10/2024;136
AF7315;31/03/2024;06/04/2024;567
AF7315;01/04/2024;01/04/2024;1
AF7315;02/04/2024;02/04/2024;2
AF7315;03/04/2024;03/04/2024;3
AF7315;04/04/2024;07/04/2024;47
AF7315;08/04/2024;08/04/2024;1
AF7315;09/04/2024;16/04/2024;2
AF7315;10/04/2024;10/04/2024;3
AF7315;11/04/2024;25/04/2024;4
AF7315;12/04/2024;12/04/2024;5
AF7315;13/04/2024;20/04/2024;56
AF7315;24/04/2024;26/04/2024;35
AF7315;03/05/2024;03/06/2024;1356
AF7315;07/06/2024;26/10/2024;1356
AF7315;14/04/2024;14/04/2024;7
AF7315;15/04/2024;15/04/2024;1
AF7315;17/04/2024;17/04/2024;3
AF7315;21/04/2024;05/05/2024;7
AF7315;09/06/2024;16/06/2024;7
AF7315;07/07/2024;20/10/2024;7
AF7315;22/04/2024;22/04/2024;1
AF7315;23/04/2024;23/04/2024;2
AF7315;27/04/2024;27/04/2024;6
AF7315;29/04/2024;29/04/2024;1
AF7315;30/04/2024;30/04/2024;2
AF7315;23/05/2024;23/05/2024;4
AF7315;04/06/2024;06/06/2024;24
AF7315;13/06/2024;27/06/2024;4
AF7315;01/05/2024;01/05/2024;3
AF7315;02/05/2024;02/05/2024;4
AF7315;07/05/2024;07/05/2024;2
AF7315;09/05/2024;09/05/2024;4
AF7315;12/05/2024;12/05/2024;7
AF7315;14/05/2024;21/05/2024;2
AF7315;16/05/2024;16/05/2024;4
AF7315;19/05/2024;26/05/2024;7
AF7315;28/05/2024;30/05/2024;24
AF7315;02/06/2024;02/06/2024;7
AF7315;05/06/2024;05/06/2024;3
AF7315;11/06/2024;02/07/2024;2
AF7315;23/06/2024;30/06/2024;7
AF7315;04/07/2024;04/07/2024;4
AF7315;09/07/2024;27/08/2024;2
AF7315;11/07/2024;22/08/2024;4
AF7315;29/08/2024;24/10/2024;24
AF7316;06/05/2024;06/05/2024;1
AF7316;07/05/2024;07/05/2024;2
AF7316;28/05/2024;28/05/2024;2
AF7316;04/06/2024;05/07/2024;2456
AF7316;08/05/2024;13/05/2024;137
AF7316;19/05/2024;19/05/2024;7
AF7316;22/05/2024;29/05/2024;137
AF7316;03/06/2024;09/06/2024;137
AF7316;12/06/2024;16/06/2024;37
AF7316;19/06/2024;24/06/2024;137
AF7316;30/06/2024;03/07/2024;137
AF7316;09/05/2024;09/05/2024;4
AF7316;10/05/2024;11/05/2024;56
AF7316;14/05/2024;21/05/2024;2
AF7316;15/05/2024;20/05/2024;13
AF7316;16/05/2024;16/05/2024;4
AF7316;17/05/2024;17/05/2024;5
AF7316;18/05/2024;18/05/2024;6
AF7316;23/05/2024;30/05/2024;4
AF7316;24/05/2024;24/05/2024;5
AF7316;25/05/2024;25/05/2024;6
AF7316;31/05/2024;31/05/2024;5
AF7316;01/06/2024;01/06/2024;6
AF7316;02/06/2024;02/06/2024;7
AF7316;10/06/2024;17/06/2024;1
AF7316;26/06/2024;26/06/2024;3
AF7316;02/09/2024;23/10/2024;137
AF7316;03/09/2024;26/10/2024;2456
AF7317;06/05/2024;06/05/2024;1
AF7317;07/05/2024;07/05/2024;2
AF7317;28/05/2024;28/05/2024;2
AF7317;04/06/2024;05/07/2024;2456
AF7317;08/05/2024;13/05/2024;137
AF7317;19/05/2024;19/05/2024;7
AF7317;22/05/2024;29/05/2024;137
AF7317;03/06/2024;09/06/2024;137
AF7317;12/06/2024;16/06/2024;37
AF7317;19/06/2024;24/06/2024;137
AF7317;30/06/2024;03/07/2024;137
AF7317;09/05/2024;09/05/2024;4
AF7317;10/05/2024;11/05/2024;56
AF7317;14/05/2024;21/05/2024;2
AF7317;15/05/2024;20/05/2024;13
AF7317;16/05/2024;16/05/2024;4
AF7317;17/05/2024;17/05/2024;5
AF7317;18/05/2024;18/05/2024;6
AF7317;23/05/2024;30/05/2024;4
AF7317;24/05/2024;24/05/2024;5
AF7317;25/05/2024;25/05/2024;6
AF7317;31/05/2024;31/05/2024;5
AF7317;01/06/2024;01/06/2024;6
AF7317;02/06/2024;02/06/2024;7
AF7317;10/06/2024;17/06/2024;1
AF7317;26/06/2024;26/06/2024;3
AF7317;02/09/2024;23/10/2024;137
AF7317;03/09/2024;26/10/2024;2456
AF7318;31/03/2024;31/03/2024;7
AF7318;07/04/2024;07/04/2024;7
AF7318;14/04/2024;21/04/2024;7
AF7318;28/04/2024;28/04/2024;7
AF7318;05/05/2024;12/05/2024;7
AF7318;26/05/2024;26/05/2024;7
AF7318;09/06/2024;30/06/2024;7
AF7318;19/05/2024;19/05/2024;7
AF7318;02/06/2024;02/06/2024;7
AF7318;06/07/2024;31/08/2024;6
AF7318;08/07/2024;28/08/2024;13
AF7318;09/07/2024;27/08/2024;2
AF7318;11/07/2024;29/08/2024;4
AF7318;08/09/2024;20/10/2024;7
AF7319;31/03/2024;31/03/2024;7
AF7319;07/04/2024;07/04/2024;7
AF7319;14/04/2024;21/04/2024;7
AF7319;28/04/2024;28/04/2024;7
AF7319;05/05/2024;12/05/2024;7
AF7319;26/05/2024;26/05/2024;7
AF7319;09/06/2024;30/06/2024;7
AF7319;19/05/2024;19/05/2024;7
AF7319;02/06/2024;02/06/2024;7
AF7319;06/07/2024;31/08/2024;6
AF7319;08/07/2024;28/08/2024;123
AF7319;11/07/2024;29/08/2024;4
AF7319;08/09/2024;20/10/2024;7
AF7320;13/04/2024;29/06/2024;6
AF7320;07/09/2024;26/10/2024;6
AF7321;13/04/2024;29/06/2024;6
AF7321;07/09/2024;26/10/2024;6
AF7330;20/02/2024;20/02/2024;2
AF7330;21/02/2024;28/02/2024;3
AF7330;24/02/2024;24/02/2024;6
AF7330;25/02/2024;25/02/2024;7
AF7330;26/02/2024;26/02/2024;1
AF7330;27/02/2024;27/02/2024;2
AF7330;29/02/2024;29/02/2024;4
AF7330;02/03/2024;05/03/2024;26
AF7330;03/03/2024;03/03/2024;7
AF7330;04/03/2024;04/03/2024;1
AF7330;06/03/2024;06/03/2024;3
AF7330;07/03/2024;07/03/2024;4
AF7330;09/03/2024;09/03/2024;6
AF7330;10/03/2024;19/03/2024;2467
AF7330;23/03/2024;30/03/2024;2467
AF7330;11/03/2024;11/03/2024;1
AF7330;13/03/2024;27/03/2024;3
AF7330;18/03/2024;18/03/2024;1
AF7330;21/03/2024;21/03/2024;4
AF7330;25/03/2024;25/03/2024;1
AF7330;01/04/2024;01/04/2024;1
AF7330;02/04/2024;04/04/2024;24
AF7330;03/04/2024;06/04/2024;356
AF7330;07/04/2024;07/04/2024;7
AF7330;08/04/2024;08/04/2024;1
AF7330;09/04/2024;27/04/2024;12346
AF7330;12/04/2024;26/04/2024;5
AF7330;14/04/2024;14/04/2024;7
AF7330;21/04/2024;21/04/2024;7
AF7330;28/04/2024;28/04/2024;7
AF7330;29/04/2024;30/04/2024;12
AF7330;01/05/2024;01/05/2024;3
AF7330;02/05/2024;02/05/2024;4
AF7330;03/05/2024;03/05/2024;5
AF7330;04/05/2024;04/05/2024;6
AF7330;11/05/2024;29/06/2024;46
AF7330;05/05/2024;05/05/2024;7
AF7330;06/05/2024;06/05/2024;1
AF7330;07/05/2024;07/05/2024;2
AF7330;08/05/2024;08/05/2024;3
AF7330;09/05/2024;09/05/2024;4
AF7330;10/05/2024;24/05/2024;5
AF7330;31/05/2024;28/06/2024;35
AF7330;12/05/2024;26/05/2024;7
AF7330;16/06/2024;30/06/2024;7
AF7330;13/05/2024;20/05/2024;12
AF7330;15/05/2024;15/05/2024;3
AF7330;21/05/2024;21/05/2024;2
AF7330;22/05/2024;22/05/2024;3
AF7330;27/05/2024;27/05/2024;1
AF7330;28/05/2024;03/06/2024;12
AF7330;29/05/2024;29/05/2024;3
AF7330;02/06/2024;02/06/2024;7
AF7330;04/06/2024;02/07/2024;12
AF7330;09/06/2024;09/06/2024;7
AF7330;03/07/2024;30/08/2024;135
AF7330;04/07/2024;31/08/2024;246
AF7330;02/09/2024;22/10/2024;12
AF7330;04/09/2024;25/10/2024;35
AF7330;05/09/2024;26/10/2024;46
AF7330;08/09/2024;20/10/2024;7
AF7331;20/02/2024;20/02/2024;2
AF7331;21/02/2024;28/02/2024;3
AF7331;24/02/2024;24/02/2024;6
AF7331;25/02/2024;25/02/2024;7
AF7331;26/02/2024;26/02/2024;1
AF7331;27/02/2024;27/02/2024;2
AF7331;29/02/2024;29/02/2024;4
AF7331;02/03/2024;07/03/2024;246
AF7331;03/03/2024;03/03/2024;7
AF7331;04/03/2024;04/03/2024;1
AF7331;06/03/2024;06/03/2024;3
AF7331;09/03/2024;09/03/2024;6
AF7331;10/03/2024;19/03/2024;2467
AF7331;23/03/2024;30/03/2024;2467
AF7331;11/03/2024;11/03/2024;1
AF7331;13/03/2024;27/03/2024;3
AF7331;18/03/2024;18/03/2024;1
AF7331;21/03/2024;21/03/2024;4
AF7331;25/03/2024;25/03/2024;1
AF7331;01/04/2024;01/04/2024;1
AF7331;02/04/2024;02/04/2024;2
AF7331;03/04/2024;03/04/2024;3
AF7331;04/04/2024;04/04/2024;4
AF7331;05/04/2024;05/04/2024;5
AF7331;06/04/2024;06/04/2024;6
AF7331;07/04/2024;07/04/2024;7
AF7331;08/04/2024;08/04/2024;1
AF7331;09/04/2024;27/04/2024;26
AF7331;10/04/2024;25/04/2024;134
AF7331;12/04/2024;26/04/2024;5
AF7331;14/04/2024;14/04/2024;7
AF7331;21/04/2024;21/04/2024;7
AF7331;28/04/2024;28/04/2024;7
AF7331;29/04/2024;30/04/2024;12
AF7331;01/05/2024;01/05/2024;3
AF7331;02/05/2024;02/05/2024;4
AF7331;03/05/2024;03/05/2024;5
AF7331;04/05/2024;04/05/2024;6
AF7331;11/05/2024;29/06/2024;46
AF7331;05/05/2024;05/05/2024;7
AF7331;06/05/2024;06/05/2024;1
AF7331;07/05/2024;07/05/2024;2
AF7331;08/05/2024;08/05/2024;3
AF7331;09/05/2024;09/05/2024;4
AF7331;10/05/2024;04/10/2024;5
AF7331;12/05/2024;26/05/2024;7
AF7331;16/06/2024;30/06/2024;7
AF7331;13/05/2024;13/05/2024;1
AF7331;14/05/2024;20/05/2024;12
AF7331;15/05/2024;15/05/2024;3
AF7331;21/05/2024;21/05/2024;2
AF7331;22/05/2024;22/05/2024;3
AF7331;27/05/2024;27/05/2024;1
AF7331;28/05/2024;03/06/2024;12
AF7331;29/05/2024;29/05/2024;3
AF7331;02/06/2024;02/06/2024;7
AF7331;04/06/2024;02/07/2024;12
AF7331;05/06/2024;26/06/2024;3
AF7331;09/06/2024;09/06/2024;7
AF7331;03/07/2024;28/08/2024;13
AF7331;04/07/2024;31/08/2024;246
AF7331;02/09/2024;22/10/2024;12
AF7331;04/09/2024;02/10/2024;3
AF7331;05/09/2024;26/10/2024;46
AF7331;08/09/2024;20/10/2024;7
AF7331;09/10/2024;23/10/2024;3
AF7331;11/10/2024;18/10/2024;5
AF7331;25/10/2024;25/10/2024;5
AF7332;06/04/2024;06/04/2024;6
AF7332;20/04/2024;29/06/2024;6
AF7332;13/04/2024;13/04/2024;6
AF7332;06/07/2024;31/08/2024;6
AF7332;07/07/2024;01/09/2024;7
AF7332;07/09/2024;26/10/2024;6
AF7333;06/04/2024;06/04/2024;6
AF7333;20/04/2024;27/04/2024;6
AF7333;13/04/2024;13/04/2024;6
AF7333;04/05/2024;29/06/2024;6
AF7333;06/07/2024;31/08/2024;6
AF7333;07/07/2024;01/09/2024;7
AF7333;07/09/2024;26/10/2024;6
AF7334;31/03/2024;07/04/2024;467
AF7334;13/04/2024;07/07/2024;467
AF7334;01/04/2024;01/04/2024;1
AF7334;02/04/2024;02/04/2024;2
AF7334;03/04/2024;03/04/2024;3
AF7334;05/04/2024;05/04/2024;5
AF7334;08/04/2024;08/04/2024;1
AF7334;09/04/2024;09/04/2024;2
AF7334;10/04/2024;10/04/2024;3
AF7334;11/04/2024;11/04/2024;4
AF7334;12/04/2024;12/04/2024;5
AF7334;15/04/2024;15/04/2024;1
AF7334;16/04/2024;16/04/2024;2
AF7334;17/04/2024;17/04/2024;3
AF7334;19/04/2024;19/04/2024;5
AF7334;22/04/2024;22/04/2024;1
AF7334;23/04/2024;23/04/2024;2
AF7334;24/04/2024;24/04/2024;3
AF7334;26/04/2024;26/04/2024;5
AF7334;29/04/2024;30/04/2024;12
AF7334;01/05/2024;01/05/2024;3
AF7334;03/05/2024;03/05/2024;5
AF7334;06/05/2024;06/05/2024;1
AF7334;15/05/2024;15/05/2024;3
AF7334;05/06/2024;05/06/2024;3
AF7334;12/06/2024;03/07/2024;13
AF7334;07/05/2024;07/05/2024;2
AF7334;08/05/2024;08/05/2024;3
AF7334;10/05/2024;10/05/2024;5
AF7334;13/05/2024;13/05/2024;1
AF7334;14/05/2024;14/05/2024;2
AF7334;17/05/2024;17/05/2024;5
AF7334;20/05/2024;20/05/2024;1
AF7334;21/05/2024;21/05/2024;2
AF7334;04/06/2024;18/06/2024;2
AF7334;22/05/2024;27/05/2024;13
AF7334;24/05/2024;24/05/2024;5
AF7334;28/05/2024;28/05/2024;2
AF7334;29/05/2024;29/05/2024;3
AF7334;31/05/2024;31/05/2024;5
AF7334;03/06/2024;03/06/2024;1
AF7334;07/06/2024;05/07/2024;5
AF7334;10/06/2024;10/06/2024;1
AF7334;25/06/2024;02/07/2024;2
AF7334;08/07/2024;28/08/2024;13
AF7334;09/07/2024;01/09/2024;267
AF7334;02/09/2024;23/10/2024;13
AF7334;03/09/2024;22/10/2024;2
AF7334;05/09/2024;26/10/2024;467
AF7334;06/09/2024;25/10/2024;5
AF7335;31/03/2024;07/04/2024;467
AF7335;13/04/2024;07/07/2024;467
AF7335;01/04/2024;01/04/2024;1
AF7335;02/04/2024;02/04/2024;2
AF7335;03/04/2024;03/04/2024;3
AF7335;05/04/2024;05/04/2024;5
AF7335;08/04/2024;08/04/2024;1
AF7335;09/04/2024;09/04/2024;2
AF7335;10/04/2024;10/04/2024;3
AF7335;11/04/2024;11/04/2024;4
AF7335;12/04/2024;12/04/2024;5
AF7335;15/04/2024;15/04/2024;1
AF7335;16/04/2024;16/04/2024;2
AF7335;17/04/2024;17/04/2024;3
AF7335;19/04/2024;19/04/2024;5
AF7335;22/04/2024;22/04/2024;1
AF7335;23/04/2024;23/04/2024;2
AF7335;24/04/2024;24/04/2024;3
AF7335;26/04/2024;26/04/2024;5
AF7335;29/04/2024;30/04/2024;12
AF7335;01/05/2024;01/05/2024;3
AF7335;03/05/2024;03/05/2024;5
AF7335;06/05/2024;06/05/2024;1
AF7335;15/05/2024;15/05/2024;3
AF7335;05/06/2024;05/06/2024;3
AF7335;12/06/2024;03/07/2024;13
AF7335;07/05/2024;07/05/2024;2
AF7335;08/05/2024;08/05/2024;3
AF7335;10/05/2024;10/05/2024;5
AF7335;13/05/2024;13/05/2024;1
AF7335;14/05/2024;14/05/2024;2
AF7335;17/05/2024;17/05/2024;5
AF7335;20/05/2024;20/05/2024;1
AF7335;21/05/2024;21/05/2024;2
AF7335;04/06/2024;18/06/2024;2
AF7335;22/05/2024;27/05/2024;13
AF7335;24/05/2024;24/05/2024;5
AF7335;28/05/2024;28/05/2024;2
AF7335;29/05/2024;29/05/2024;3
AF7335;31/05/2024;31/05/2024;5
AF7335;03/06/2024;03/06/2024;1
AF7335;07/06/2024;05/07/2024;5
AF7335;10/06/2024;10/06/2024;1
AF7335;25/06/2024;02/07/2024;2
AF7335;08/07/2024;28/08/2024;13
AF7335;09/07/2024;01/09/2024;267
AF7335;02/09/2024;23/10/2024;13
AF7335;03/09/2024;22/10/2024;2
AF7335;05/09/2024;26/10/2024;467
AF7335;06/09/2024;25/10/2024;5
AF7336;16/02/2024;22/02/2024;13457
AF7336;24/02/2024;25/03/2024;1234567
AF7336;27/03/2024;30/03/2024;3456
AF7336;20/02/2024;20/02/2024;2
AF7336;23/02/2024;23/02/2024;5
AF7336;26/03/2024;26/03/2024;2
AF7336;31/03/2024;25/10/2024;123457
AF7336;06/04/2024;26/10/2024;6
AF7337;16/02/2024;22/02/2024;13457
AF7337;24/02/2024;25/03/2024;1234567
AF7337;27/03/2024;30/03/2024;3456
AF7337;20/02/2024;20/02/2024;2
AF7337;23/02/2024;23/02/2024;5
AF7337;26/03/2024;26/03/2024;2
AF7337;31/03/2024;05/07/2024;123457
AF7337;06/04/2024;31/08/2024;6
AF7337;07/07/2024;25/10/2024;123457
AF7337;07/09/2024;26/10/2024;6
AF7338;23/02/2024;26/02/2024;157
AF7338;04/03/2024;04/03/2024;1
AF7338;20/02/2024;20/02/2024;2
AF7338;21/02/2024;21/02/2024;3
AF7338;22/02/2024;22/02/2024;4
AF7338;27/02/2024;27/02/2024;2
AF7338;28/02/2024;28/02/2024;3
AF7338;29/02/2024;29/02/2024;4
AF7338;01/03/2024;01/03/2024;5
AF7338;05/03/2024;05/03/2024;2
AF7338;06/03/2024;06/03/2024;3
AF7338;07/03/2024;07/03/2024;4
AF7338;08/03/2024;08/03/2024;5
AF7338;11/03/2024;11/03/2024;1
AF7338;12/03/2024;12/03/2024;2
AF7338;13/03/2024;13/03/2024;3
AF7338;14/03/2024;14/03/2024;4
AF7338;15/03/2024;29/03/2024;5
AF7338;18/03/2024;25/03/2024;1
AF7338;19/03/2024;26/03/2024;2
AF7338;20/03/2024;27/03/2024;3
AF7338;21/03/2024;28/03/2024;4
AF7338;31/03/2024;31/03/2024;7
AF7338;01/04/2024;25/04/2024;134
AF7338;02/04/2024;13/04/2024;267
AF7338;16/04/2024;27/04/2024;267
AF7338;05/04/2024;05/04/2024;5
AF7338;12/04/2024;12/04/2024;5
AF7338;14/04/2024;14/04/2024;7
AF7338;19/04/2024;19/04/2024;5
AF7338;26/04/2024;26/04/2024;5
AF7338;28/04/2024;02/05/2024;2347
AF7338;29/04/2024;29/04/2024;1
AF7338;03/05/2024;03/05/2024;5
AF7338;04/05/2024;09/05/2024;123467
AF7338;10/05/2024;10/05/2024;5
AF7338;12/05/2024;04/07/2024;123467
AF7338;17/05/2024;24/05/2024;5
AF7338;31/05/2024;31/05/2024;5
AF7338;07/06/2024;14/06/2024;5
AF7338;28/06/2024;05/07/2024;5
AF7338;21/06/2024;21/06/2024;5
AF7338;06/07/2024;31/08/2024;6
AF7338;07/07/2024;29/08/2024;12347
AF7338;01/09/2024;06/10/2024;123467
AF7338;06/09/2024;04/10/2024;5
AF7338;07/10/2024;26/10/2024;12467
AF7338;09/10/2024;23/10/2024;3
AF7338;11/10/2024;18/10/2024;5
AF7338;25/10/2024;25/10/2024;5
AF7339;20/02/2024;20/02/2024;2
AF7339;21/02/2024;28/02/2024;3
AF7339;22/02/2024;22/02/2024;4
AF7339;23/02/2024;26/02/2024;157
AF7339;04/03/2024;04/03/2024;1
AF7339;27/02/2024;27/02/2024;2
AF7339;29/02/2024;29/02/2024;4
AF7339;01/03/2024;01/03/2024;5
AF7339;05/03/2024;05/03/2024;2
AF7339;06/03/2024;06/03/2024;3
AF7339;07/03/2024;07/03/2024;4
AF7339;08/03/2024;08/03/2024;5
AF7339;11/03/2024;11/03/2024;1
AF7339;12/03/2024;12/03/2024;2
AF7339;13/03/2024;13/03/2024;3
AF7339;14/03/2024;14/03/2024;4
AF7339;15/03/2024;29/03/2024;5
AF7339;18/03/2024;25/03/2024;1
AF7339;19/03/2024;26/03/2024;2
AF7339;20/03/2024;27/03/2024;3
AF7339;21/03/2024;28/03/2024;4
AF7339;31/03/2024;31/03/2024;7
AF7339;01/04/2024;13/04/2024;123467
AF7339;15/04/2024;28/04/2024;123467
AF7339;30/04/2024;04/07/2024;123467
AF7339;05/04/2024;05/04/2024;5
AF7339;12/04/2024;12/04/2024;5
AF7339;14/04/2024;14/04/2024;7
