vol;début;fin;frequence
AF 1449 ;27/03/2024;27/03/2024;3
AF 1449 ;28/03/2024;30/03/2024;46
AF 1449 ;31/03/2024;07/04/2024;267
AF 1449 ;01/04/2024;22/04/2024;1345
AF 1449 ;09/04/2024;09/04/2024;2
AF 1449 ;13/04/2024;13/04/2024;6
AF 1449 ;14/04/2024;21/04/2024;267
AF 1449 ;23/04/2024;23/04/2024;2
AF 1449 ;24/04/2024;24/04/2024;3
AF 1449 ;25/04/2024;25/04/2024;4
AF 1449 ;26/04/2024;26/04/2024;5
AF 1449 ;27/04/2024;27/04/2024;6
AF 1449 ;28/04/2024;28/04/2024;7
AF 1449 ;29/04/2024;29/04/2024;1
AF 1449 ;30/04/2024;30/04/2024;2
AF 1449 ;01/05/2024;01/05/2024;3
AF 1449 ;02/05/2024;02/05/2024;4
AF 1449 ;03/05/2024;10/05/2024;1256
AF 1449 ;05/05/2024;09/05/2024;347
AF 1449 ;11/05/2024;11/05/2024;6
AF 1449 ;12/05/2024;12/05/2024;7
AF 1449 ;13/05/2024;18/05/2024;16
AF 1449 ;14/05/2024;14/05/2024;2
AF 1449 ;15/05/2024;19/05/2024;3457
AF 1449 ;20/05/2024;29/05/2024;134567
AF 1449 ;21/05/2024;28/05/2024;2
AF 1449 ;30/05/2024;31/05/2024;45
AF 1449 ;01/06/2024;21/06/2024;1234567
AF 1449 ;22/06/2024;22/06/2024;6
AF 1449 ;23/06/2024;06/07/2024;1234567
AF 1449 ;07/07/2024;02/09/2024;124567
AF 1449 ;10/07/2024;28/08/2024;3
AF 1449 ;03/09/2024;06/10/2024;1234567
AF 1449 ;07/10/2024;15/10/2024;126
AF 1449 ;09/10/2024;23/10/2024;3
AF 1449 ;10/10/2024;24/10/2024;47
AF 1449 ;11/10/2024;18/10/2024;5
AF 1449 ;19/10/2024;26/10/2024;1256
AF 642  ;16/01/2024;11/02/2024;2457
AF 642  ;13/02/2024;23/02/2024;2457
AF 642  ;25/02/2024;25/02/2024;7
AF 642  ;27/02/2024;03/03/2024;2457
AF 642  ;05/03/2024;29/03/2024;2457
AF 642  ;01/04/2024;12/09/2024;1246
AF 642  ;16/09/2024;26/10/2024;1246
AF 311D ;11/02/2024;11/02/2024;7
AF 311D ;12/02/2024;12/02/2024;1
AF 311D ;13/02/2024;13/02/2024;2
AF 311D ;14/02/2024;14/02/2024;3
AF 311D ;15/02/2024;15/02/2024;4
AF 311D ;16/02/2024;16/02/2024;5
AF 311D ;17/02/2024;17/02/2024;6
AF 311D ;19/02/2024;19/02/2024;1
AF 311D ;20/02/2024;20/02/2024;2
AF 311D ;21/02/2024;21/02/2024;3
AF 1111 ;06/07/2024;01/09/2024;67
2C 9915M;30/10/2023;29/03/2024;12345
KL 1413 ;06/01/2024;30/03/2024;6
KL 1413 ;23/01/2024;29/03/2024;12345
KL 1413 ;18/02/2024;18/02/2024;7
KL 1413 ;25/02/2024;25/02/2024;7
KL 1413 ;03/03/2024;03/03/2024;7
KL 1413 ;10/03/2024;10/03/2024;7
KL 1413 ;17/03/2024;17/03/2024;7
KL 1413 ;24/03/2024;24/03/2024;7
AF 658  ;18/01/2024;03/02/2024;46
AF 658  ;31/01/2024;02/02/2024;35
AF 658  ;04/02/2024;04/02/2024;7
AF 658  ;07/02/2024;07/02/2024;3
AF 658  ;08/02/2024;22/02/2024;4
AF 658  ;09/02/2024;16/02/2024;235
AF 658  ;10/02/2024;10/02/2024;6
AF 658  ;11/02/2024;11/02/2024;7
AF 658  ;12/02/2024;12/02/2024;1
AF 658  ;17/02/2024;17/02/2024;6
AF 658  ;18/02/2024;21/02/2024;37
AF 658  ;19/02/2024;19/02/2024;1
AF 658  ;20/02/2024;23/02/2024;25
AF 658  ;24/02/2024;24/02/2024;6
AF 658  ;25/02/2024;25/02/2024;7
AF 658  ;26/02/2024;26/02/2024;1
AF 658  ;27/02/2024;27/02/2024;2
AF 658  ;28/02/2024;03/03/2024;37
AF 658  ;29/02/2024;29/02/2024;4
AF 658  ;01/03/2024;01/03/2024;5
AF 658  ;02/03/2024;02/03/2024;6
AF 658  ;04/03/2024;04/03/2024;1
AF 658  ;05/03/2024;10/03/2024;2357
AF 658  ;07/03/2024;07/03/2024;4
AF 658  ;09/03/2024;09/03/2024;6
AF 658  ;11/03/2024;11/03/2024;1
AF 658  ;14/03/2024;14/03/2024;4
AF 658  ;15/03/2024;15/03/2024;5
AF 658  ;17/03/2024;17/03/2024;7
AF 658  ;18/03/2024;18/03/2024;1
AF 658  ;20/03/2024;27/03/2024;237
AF 658  ;22/03/2024;29/03/2024;5
AF 658  ;23/03/2024;23/03/2024;6
AF 658  ;25/03/2024;25/03/2024;1
AF 658  ;30/03/2024;30/03/2024;6
AF 327D ;17/02/2024;17/02/2024;6
AF 327D ;18/02/2024;18/02/2024;7
AF 6960 ;08/02/2024;08/02/2024;4
AF 6960 ;12/02/2024;12/02/2024;1
AF 6960 ;14/02/2024;14/02/2024;3
AF 6960 ;19/02/2024;19/02/2024;1
AF 9451 ;20/01/2024;17/02/2024;6
AF 9451 ;08/02/2024;15/02/2024;1234
AF 9451 ;04/03/2024;18/03/2024;1
AF 9451 ;05/03/2024;21/03/2024;234
AF 9451 ;09/03/2024;09/03/2024;6
AF 9451 ;10/03/2024;17/03/2024;7
AF 9451 ;16/03/2024;16/03/2024;6
AF 9451 ;23/03/2024;23/03/2024;6
AF 9451 ;24/03/2024;24/03/2024;7
AF 9451 ;25/03/2024;25/03/2024;1
AF 9451 ;26/03/2024;26/03/2024;2
AF 9451 ;27/03/2024;27/03/2024;3
AF 9451 ;28/03/2024;28/03/2024;4
AF 9451 ;30/03/2024;30/03/2024;6
AF 9451 ;31/03/2024;07/04/2024;7
AF 9451 ;01/04/2024;04/04/2024;134
AF 9451 ;02/04/2024;09/04/2024;2
AF 9451 ;06/04/2024;06/04/2024;6
AF 9451 ;08/04/2024;08/04/2024;1
AF 9451 ;10/04/2024;11/04/2024;34
AF 9451 ;13/04/2024;13/04/2024;6
AF 9451 ;20/04/2024;20/04/2024;6
AF 9451 ;29/04/2024;06/05/2024;13
AF 9451 ;30/04/2024;02/05/2024;24
AF 9451 ;04/05/2024;29/06/2024;6
AF 9451 ;05/05/2024;05/05/2024;7
AF 9451 ;14/05/2024;04/07/2024;234
AF 9451 ;19/05/2024;30/06/2024;7
AF 9451 ;20/05/2024;20/05/2024;1
AF 9451 ;27/05/2024;01/07/2024;1
AF 9451 ;02/09/2024;21/10/2024;1
AF 9451 ;03/09/2024;08/10/2024;234
AF 9451 ;07/09/2024;26/10/2024;6
AF 9451 ;08/09/2024;20/10/2024;7
AF 9451 ;09/10/2024;23/10/2024;3
AF 9451 ;10/10/2024;24/10/2024;24
AI 499  ;01/11/2023;29/03/2024;1234567
AI 892  ;31/10/2023;30/03/2024;246
AF 1722 ;31/03/2024;31/03/2024;7
AF 1722 ;05/04/2024;05/04/2024;5
AF 1722 ;07/04/2024;07/04/2024;7
AF 1722 ;12/04/2024;12/04/2024;5
AF 1722 ;14/04/2024;28/04/2024;7
AF 1722 ;19/04/2024;26/04/2024;5
AF 1722 ;30/04/2024;30/04/2024;2
AF 1722 ;03/05/2024;03/05/2024;5
AF 1722 ;05/05/2024;07/05/2024;27
AF 1722 ;10/05/2024;10/05/2024;5
AF 1722 ;12/05/2024;12/05/2024;7
AF 1722 ;14/05/2024;28/05/2024;2
AF 1722 ;17/05/2024;24/05/2024;5
AF 1722 ;19/05/2024;26/05/2024;7
AF 1722 ;31/05/2024;31/05/2024;5
AF 1722 ;02/06/2024;04/06/2024;27
AF 1722 ;07/06/2024;07/06/2024;5
AF 1722 ;09/06/2024;30/06/2024;7
AF 1722 ;11/06/2024;25/06/2024;2
AF 1722 ;14/06/2024;28/06/2024;5
AF 1722 ;02/07/2024;02/07/2024;2
AF 1722 ;05/07/2024;05/07/2024;5
AF 1722 ;03/09/2024;22/10/2024;27
AF 1722 ;06/09/2024;25/10/2024;5
AF 7435 ;02/02/2024;07/02/2024;35
AF 7435 ;12/02/2024;12/02/2024;1
AF 7435 ;13/02/2024;13/02/2024;2
AF 7435 ;14/02/2024;14/02/2024;3
AF 7435 ;15/02/2024;15/02/2024;4
AF 7435 ;16/02/2024;16/02/2024;5
AF 7435 ;17/02/2024;17/02/2024;6
AF 7435 ;18/02/2024;18/02/2024;7
AF 7435 ;19/02/2024;19/02/2024;1
AF 7435 ;20/02/2024;20/02/2024;2
AF 7435 ;21/02/2024;21/02/2024;3
AF 7435 ;22/02/2024;22/02/2024;4
AF 7435 ;23/02/2024;23/02/2024;5
AF 7435 ;24/02/2024;24/02/2024;6
AF 7435 ;25/02/2024;25/02/2024;7
AF 7435 ;26/02/2024;26/02/2024;1
AF 7435 ;27/02/2024;27/02/2024;2
AF 7435 ;28/02/2024;28/02/2024;3
AF 7435 ;29/02/2024;29/02/2024;4
AF 7435 ;01/03/2024;01/03/2024;5
AF 7435 ;01/03/2024;01/03/2024;5
AF 7435 ;02/03/2024;02/03/2024;6
AF 7435 ;03/03/2024;03/03/2024;7
AF 7435 ;04/03/2024;04/03/2024;1
AF 7435 ;05/03/2024;05/03/2024;2
AF 7435 ;06/03/2024;06/03/2024;3
AF 7435 ;07/03/2024;07/03/2024;4
AF 7435 ;08/03/2024;08/03/2024;5
AF 7435 ;09/03/2024;09/03/2024;6
AF 7435 ;10/03/2024;10/03/2024;7
AF 7435 ;11/03/2024;15/03/2024;15
AF 7435 ;12/03/2024;12/03/2024;2
AF 7435 ;13/03/2024;13/03/2024;3
AF 7435 ;14/03/2024;14/03/2024;4
AF 7435 ;16/03/2024;21/03/2024;246
AF 7435 ;17/03/2024;24/03/2024;7
AF 7435 ;18/03/2024;18/03/2024;1
AF 7435 ;20/03/2024;20/03/2024;3
AF 7435 ;22/03/2024;22/03/2024;5
AF 7435 ;23/03/2024;28/03/2024;46
AF 7435 ;25/03/2024;25/03/2024;1
AF 7435 ;26/03/2024;26/03/2024;2
AF 7435 ;27/03/2024;27/03/2024;3
AF 7435 ;29/03/2024;29/03/2024;5
AF 7435 ;30/03/2024;30/03/2024;6
AF 7435 ;31/03/2024;28/06/2024;123457
AF 7435 ;30/06/2024;01/09/2024;1234567
AF 7435 ;02/09/2024;25/10/2024;123457
AF 1329 ;31/03/2024;31/03/2024;7
AF 1329 ;01/04/2024;01/04/2024;1
AF 1329 ;02/04/2024;27/06/2024;24
AF 1329 ;03/04/2024;03/04/2024;3
AF 1329 ;05/04/2024;05/04/2024;5
AF 1329 ;06/04/2024;06/04/2024;6
AF 1329 ;07/04/2024;07/04/2024;7
AF 1329 ;08/04/2024;08/04/2024;1
AF 1329 ;10/04/2024;10/04/2024;3
AF 1329 ;12/04/2024;12/04/2024;5
AF 1329 ;13/04/2024;27/04/2024;6
AF 1329 ;14/04/2024;14/04/2024;7
AF 1329 ;15/04/2024;15/04/2024;1
AF 1329 ;17/04/2024;17/04/2024;3
AF 1329 ;19/04/2024;19/04/2024;5
AF 1329 ;21/04/2024;21/04/2024;7
AF 1329 ;22/04/2024;22/04/2024;1
AF 1329 ;24/04/2024;24/04/2024;3
AF 1329 ;26/04/2024;26/04/2024;5
AF 1329 ;28/04/2024;28/04/2024;7
AF 1329 ;29/04/2024;29/04/2024;1
AF 1329 ;01/05/2024;01/05/2024;3
AF 1329 ;03/05/2024;03/05/2024;5
AF 1329 ;04/05/2024;04/05/2024;6
AF 1329 ;05/05/2024;05/05/2024;7
AF 1329 ;06/05/2024;13/05/2024;17
AF 1329 ;08/05/2024;08/05/2024;3
AF 1329 ;10/05/2024;10/05/2024;5
AF 1329 ;11/05/2024;11/05/2024;6
AF 1329 ;15/05/2024;05/06/2024;3
AF 1329 ;17/05/2024;31/05/2024;5
AF 1329 ;18/05/2024;29/06/2024;6
AF 1329 ;19/05/2024;20/05/2024;17
AF 1329 ;26/05/2024;27/05/2024;17
AF 1329 ;02/06/2024;02/06/2024;7
AF 1329 ;03/06/2024;16/06/2024;17
AF 1329 ;07/06/2024;05/07/2024;35
AF 1329 ;17/06/2024;01/07/2024;1
AF 1329 ;23/06/2024;30/06/2024;7
AF 1329 ;04/07/2024;04/07/2024;4
AF 1329 ;06/07/2024;25/08/2024;23567
AF 1329 ;08/07/2024;26/08/2024;1
AF 1329 ;11/07/2024;18/07/2024;4
AF 1329 ;25/07/2024;25/07/2024;4
AF 1329 ;01/08/2024;29/08/2024;4
AF 1329 ;30/08/2024;01/09/2024;567
AF 1329 ;02/09/2024;21/10/2024;17
AF 1329 ;03/09/2024;24/10/2024;24
AF 1329 ;04/09/2024;26/10/2024;356
AF 741L ;27/11/2023;28/03/2025;12345
AF 7595 ;31/03/2024;07/04/2024;7
AF 7595 ;13/04/2024;13/04/2024;6
AF 7595 ;20/04/2024;28/09/2024;6
AF 1489 ;24/01/2024;15/02/2024;1234
AF 1489 ;16/02/2024;16/02/2024;5
AF 1489 ;18/02/2024;25/02/2024;7
AF 1489 ;19/02/2024;26/02/2024;1
AF 1489 ;20/02/2024;29/02/2024;234
AF 1489 ;23/02/2024;23/02/2024;5
AF 1489 ;01/03/2024;01/03/2024;5
AF 1489 ;03/03/2024;03/03/2024;7
AF 1489 ;05/03/2024;07/03/2024;234
AF 1489 ;08/03/2024;15/03/2024;5
AF 1489 ;10/03/2024;17/03/2024;7
AF 1489 ;11/03/2024;11/03/2024;1
AF 1489 ;12/03/2024;25/03/2024;1234
AF 1489 ;22/03/2024;22/03/2024;5
AF 1489 ;24/03/2024;24/03/2024;7
AF 1489 ;26/03/2024;26/03/2024;2
AF 1489 ;27/03/2024;28/03/2024;34
AF 1489 ;29/03/2024;29/03/2024;5
AF 1489 ;01/04/2024;01/04/2024;1
AF 1489 ;02/04/2024;02/04/2024;2
AF 1489 ;03/04/2024;03/04/2024;3
AF 1489 ;04/04/2024;04/04/2024;4
AF 1489 ;05/04/2024;12/04/2024;5
AF 1489 ;07/04/2024;07/04/2024;7
AF 1489 ;08/04/2024;10/04/2024;123
AF 1489 ;11/04/2024;11/04/2024;4
AF 1489 ;14/04/2024;14/04/2024;7
AF 1489 ;15/04/2024;24/04/2024;123
AF 1489 ;18/04/2024;25/04/2024;4
AF 1489 ;19/04/2024;19/04/2024;5
AF 1489 ;21/04/2024;21/04/2024;7
AF 1489 ;26/04/2024;26/04/2024;5
AF 1489 ;28/04/2024;28/04/2024;7
AF 1489 ;29/04/2024;30/04/2024;12
AF 1489 ;02/05/2024;02/05/2024;4
AF 1489 ;03/05/2024;03/05/2024;5
AF 1489 ;05/05/2024;05/05/2024;7
AF 1489 ;13/05/2024;03/07/2024;123
AF 1489 ;16/05/2024;04/07/2024;4
AF 1489 ;17/05/2024;05/07/2024;5
AF 1489 ;26/05/2024;30/06/2024;7
AF 1489 ;07/07/2024;28/07/2024;7
AF 1489 ;12/07/2024;26/07/2024;5
AF 1489 ;04/08/2024;01/09/2024;7
AF 1489 ;02/09/2024;23/10/2024;123
AF 1489 ;05/09/2024;24/10/2024;4
AF 1489 ;06/09/2024;25/10/2024;5
AF 1489 ;08/09/2024;20/10/2024;7
AF 630  ;31/03/2024;24/05/2024;357
AF 630  ;26/05/2024;25/10/2024;357
AF 630  ;03/06/2024;21/10/2024;1
AF 630  ;23/07/2024;23/07/2024;2
AF 315D ;11/02/2024;11/02/2024;7
AF 315D ;15/02/2024;15/02/2024;4
AF 315D ;17/02/2024;17/02/2024;6
AF 315D ;18/02/2024;18/02/2024;7
AF 315D ;21/02/2024;21/02/2024;3
AF 1151 ;21/01/2024;12/02/2024;17
AF 1151 ;14/02/2024;16/02/2024;35
AF 1151 ;18/02/2024;18/02/2024;7
AF 1151 ;18/02/2024;18/02/2024;7
AF 1151 ;19/02/2024;26/02/2024;17
AF 1151 ;21/02/2024;01/03/2024;35
AF 1151 ;03/03/2024;03/03/2024;7
AF 1151 ;03/03/2024;03/03/2024;7
AF 1151 ;06/03/2024;27/03/2024;3
AF 1151 ;06/03/2024;27/03/2024;3
AF 1151 ;08/03/2024;08/03/2024;5
AF 1151 ;31/03/2024;07/07/2024;1234567
AF 1151 ;08/07/2024;01/09/2024;123567
AF 1151 ;11/07/2024;29/08/2024;4
AF 1151 ;02/09/2024;26/10/2024;1234567
AF 153A ;07/02/2024;07/02/2024;3
AF 1602 ;29/04/2024;29/04/2024;1
AF 1602 ;03/05/2024;08/05/2024;35
AF 1602 ;13/05/2024;13/05/2024;1
AF 1602 ;15/05/2024;15/05/2024;3
AF 1602 ;20/05/2024;20/05/2024;1
AF 1602 ;22/05/2024;31/05/2024;35
AF 1602 ;27/05/2024;27/05/2024;1
AF 1602 ;03/06/2024;05/06/2024;13
AF 1602 ;07/06/2024;05/07/2024;135
AF 1602 ;02/09/2024;25/10/2024;135
CA 4102 ;30/10/2023;30/03/2024;1234567
AF 7315 ;31/03/2024;06/04/2024;567
AF 7315 ;01/04/2024;01/04/2024;1
AF 7315 ;02/04/2024;02/04/2024;2
AF 7315 ;03/04/2024;03/04/2024;3
AF 7315 ;04/04/2024;07/04/2024;47
AF 7315 ;08/04/2024;08/04/2024;1
AF 7315 ;09/04/2024;16/04/2024;2
AF 7315 ;10/04/2024;10/04/2024;3
AF 7315 ;11/04/2024;25/04/2024;4
AF 7315 ;12/04/2024;12/04/2024;5
AF 7315 ;13/04/2024;20/04/2024;56
AF 7315 ;14/04/2024;14/04/2024;7
AF 7315 ;15/04/2024;15/04/2024;1
AF 7315 ;17/04/2024;17/04/2024;3
AF 7315 ;21/04/2024;05/05/2024;7
AF 7315 ;22/04/2024;22/04/2024;1
AF 7315 ;23/04/2024;23/04/2024;2
AF 7315 ;24/04/2024;26/04/2024;35
AF 7315 ;27/04/2024;27/04/2024;6
AF 7315 ;29/04/2024;29/04/2024;1
AF 7315 ;30/04/2024;30/04/2024;2
AF 7315 ;01/05/2024;01/05/2024;3
AF 7315 ;02/05/2024;02/05/2024;4
AF 7315 ;03/05/2024;03/06/2024;1356
AF 7315 ;07/05/2024;07/05/2024;2
AF 7315 ;09/05/2024;09/05/2024;4
AF 7315 ;12/05/2024;12/05/2024;7
AF 7315 ;14/05/2024;21/05/2024;2
AF 7315 ;16/05/2024;16/05/2024;4
AF 7315 ;19/05/2024;26/05/2024;7
AF 7315 ;23/05/2024;23/05/2024;4
AF 7315 ;28/05/2024;30/05/2024;24
AF 7315 ;02/06/2024;02/06/2024;7
AF 7315 ;04/06/2024;06/06/2024;24
AF 7315 ;05/06/2024;05/06/2024;3
AF 7315 ;07/06/2024;26/10/2024;1356
AF 7315 ;09/06/2024;16/06/2024;7
AF 7315 ;11/06/2024;02/07/2024;2
AF 7315 ;13/06/2024;27/06/2024;4
AF 7315 ;23/06/2024;30/06/2024;7
AF 7315 ;04/07/2024;04/07/2024;4
AF 7315 ;07/07/2024;20/10/2024;7
AF 7315 ;09/07/2024;27/08/2024;2
AF 7315 ;11/07/2024;22/08/2024;4
AF 7315 ;29/08/2024;24/10/2024;24
KL 1904 ;05/02/2024;16/02/2024;145
KL 1904 ;13/02/2024;14/02/2024;23
KL 1904 ;17/02/2024;18/02/2024;67
KL 1904 ;19/02/2024;25/02/2024;1234567
KL 1904 ;26/02/2024;17/03/2024;1234567
KL 1904 ;18/03/2024;24/03/2024;134567
KL 1904 ;19/03/2024;19/03/2024;2
KL 1904 ;25/03/2024;30/03/2024;123456
AF 1762 ;31/03/2024;31/03/2024;7
AF 1762 ;01/04/2024;17/04/2024;135
AF 1762 ;02/04/2024;02/04/2024;2
AF 1762 ;04/04/2024;04/04/2024;4
AF 1762 ;06/04/2024;29/06/2024;6
AF 1762 ;07/04/2024;07/04/2024;7
AF 1762 ;09/04/2024;09/04/2024;2
AF 1762 ;11/04/2024;21/04/2024;47
AF 1762 ;16/04/2024;23/04/2024;2
AF 1762 ;19/04/2024;19/04/2024;5
AF 1762 ;22/04/2024;22/05/2024;135
AF 1762 ;25/04/2024;26/05/2024;47
AF 1762 ;30/04/2024;07/05/2024;2
AF 1762 ;14/05/2024;28/05/2024;2
AF 1762 ;24/05/2024;05/07/2024;5
AF 1762 ;27/05/2024;03/07/2024;13
AF 1762 ;30/05/2024;09/06/2024;247
AF 1762 ;11/06/2024;02/07/2024;2
AF 1762 ;13/06/2024;04/07/2024;47
AF 1762 ;06/07/2024;01/09/2024;24567
AF 1762 ;08/07/2024;23/10/2024;13
AF 1762 ;03/09/2024;25/10/2024;2457
AF 1762 ;07/09/2024;26/10/2024;6
AF 225  ;23/01/2024;03/02/2024;1234567
AF 225  ;04/02/2024;04/02/2024;7
AF 225  ;05/02/2024;07/02/2024;123
AF 225  ;05/02/2024;13/02/2024;123567
AF 225  ;08/02/2024;08/02/2024;4
AF 225  ;14/02/2024;14/02/2024;3
AF 225  ;15/02/2024;30/03/2024;1234567
AF 225  ;31/03/2024;31/03/2024;7
AF 225  ;01/04/2024;08/04/2024;12456
AF 225  ;03/04/2024;03/04/2024;3
AF 225  ;07/04/2024;07/04/2024;7
AF 225  ;09/04/2024;24/04/2024;1234567
AF 225  ;26/04/2024;06/05/2024;1234567
AF 225  ;07/05/2024;26/10/2024;1234567
AF 634  ;13/05/2024;19/05/2024;13457
AF 634  ;20/05/2024;25/05/2024;123456
AF 634  ;26/05/2024;22/07/2024;1234567
AF 634  ;24/07/2024;29/09/2024;1234567
AF 303D ;02/02/2024;02/02/2024;5
AF 303D ;10/02/2024;10/02/2024;6
AF 303D ;11/02/2024;11/02/2024;7
AF 303D ;12/02/2024;12/02/2024;1
AF 303D ;13/02/2024;13/02/2024;2
AF 303D ;14/02/2024;14/02/2024;3
AF 303D ;15/02/2024;15/02/2024;4
AF 303D ;16/02/2024;16/02/2024;5
AF 303D ;17/02/2024;17/02/2024;6
AF 303D ;18/02/2024;18/02/2024;7
AF 303D ;20/02/2024;20/02/2024;2
AF 303D ;21/02/2024;21/02/2024;3
DL 1106 ;15/01/2024;04/03/2024;1
DL 1106 ;18/01/2024;09/02/2024;245
DL 1106 ;24/01/2024;07/02/2024;37
DL 1106 ;13/02/2024;20/02/2024;2
DL 1106 ;14/02/2024;14/02/2024;3
DL 1106 ;15/02/2024;16/02/2024;45
DL 1106 ;21/02/2024;06/03/2024;37
DL 1106 ;22/02/2024;01/03/2024;245
DL 1106 ;05/03/2024;05/03/2024;2
DL 1106 ;07/03/2024;08/03/2024;45
AF 319D ;11/02/2024;11/02/2024;7
AF 319D ;17/02/2024;17/02/2024;6
AF 1191 ;20/04/2024;26/10/2024;6
AF 1191 ;09/07/2024;28/08/2024;23
AF 1191 ;12/07/2024;19/07/2024;5
AF 1191 ;02/08/2024;30/08/2024;5
AF 6720 ;06/02/2024;06/02/2024;2
AF 6720 ;14/02/2024;14/02/2024;3
AF 6720 ;20/02/2024;20/02/2024;2
AF 6720 ;27/02/2024;27/02/2024;2
AF 6720 ;05/03/2024;05/03/2024;2
AF 6720 ;12/03/2024;12/03/2024;2
AF 6720 ;19/03/2024;19/03/2024;2
AF 6720 ;26/03/2024;26/03/2024;2
AF 6720 ;02/04/2024;22/10/2024;2
DL 173  ;16/06/2024;21/06/2024;157
AF 1249 ;31/03/2024;31/03/2024;7
AF 1249 ;01/04/2024;01/04/2024;1
AF 1249 ;02/04/2024;06/04/2024;2346
AF 1249 ;05/04/2024;05/04/2024;5
AF 1249 ;07/04/2024;07/04/2024;7
AF 1249 ;08/04/2024;08/04/2024;1
AF 1249 ;09/04/2024;14/04/2024;234567
AF 1249 ;15/04/2024;15/04/2024;1
AF 1249 ;16/04/2024;16/04/2024;2
AF 1249 ;18/04/2024;21/04/2024;467
AF 1249 ;19/04/2024;19/04/2024;5
AF 1249 ;22/04/2024;22/04/2024;1
AF 1249 ;25/04/2024;25/04/2024;4
AF 1249 ;26/04/2024;27/04/2024;56
AF 1249 ;28/04/2024;28/04/2024;7
AF 1249 ;30/04/2024;02/05/2024;234
AF 1249 ;03/05/2024;03/05/2024;5
AF 1249 ;04/05/2024;04/05/2024;6
AF 1249 ;05/05/2024;05/05/2024;7
AF 1249 ;06/05/2024;01/07/2024;1
AF 1249 ;07/05/2024;07/05/2024;2
AF 1249 ;07/05/2024;07/05/2024;2
AF 1249 ;08/05/2024;12/05/2024;3457
AF 1249 ;11/05/2024;11/05/2024;6
AF 1249 ;14/05/2024;21/05/2024;27
AF 1249 ;15/05/2024;15/05/2024;3
AF 1249 ;16/05/2024;23/05/2024;45
AF 1249 ;18/05/2024;24/05/2024;356
AF 1249 ;25/05/2024;25/05/2024;6
AF 1249 ;26/05/2024;26/05/2024;7
AF 1249 ;28/05/2024;02/06/2024;23467
AF 1249 ;31/05/2024;31/05/2024;5
AF 1249 ;04/06/2024;04/07/2024;234567
AF 1249 ;05/07/2024;05/07/2024;5
AF 1249 ;06/07/2024;24/07/2024;134567
AF 1249 ;09/07/2024;27/08/2024;2
AF 1249 ;25/07/2024;25/07/2024;4
AF 1249 ;26/07/2024;01/09/2024;134567
AF 1249 ;02/09/2024;21/10/2024;1
AF 1249 ;03/09/2024;26/10/2024;234567
AF 1642 ;20/01/2024;10/02/2024;6
AF 1642 ;05/02/2024;13/02/2024;127
AF 1642 ;07/02/2024;14/02/2024;345
AF 1642 ;15/02/2024;18/02/2024;47
AF 1642 ;16/02/2024;16/02/2024;5
AF 1642 ;17/02/2024;17/02/2024;6
AF 1642 ;19/02/2024;19/02/2024;1
AF 1642 ;20/02/2024;20/02/2024;2
AF 1642 ;21/02/2024;21/02/2024;3
AF 1642 ;22/02/2024;22/02/2024;4
AF 1642 ;23/02/2024;23/02/2024;5
AF 1642 ;24/02/2024;24/02/2024;6
AF 1642 ;25/02/2024;25/02/2024;7
AF 1642 ;26/02/2024;26/02/2024;1
AF 1642 ;27/02/2024;27/02/2024;2
AF 1642 ;28/02/2024;28/02/2024;3
AF 1642 ;29/02/2024;29/02/2024;4
AF 1642 ;01/03/2024;01/03/2024;5
AF 1642 ;02/03/2024;02/03/2024;6
AF 1642 ;03/03/2024;03/03/2024;7
AF 1642 ;04/03/2024;04/03/2024;1
AF 1642 ;05/03/2024;06/03/2024;23
AF 1642 ;07/03/2024;07/03/2024;4
AF 1642 ;08/03/2024;12/03/2024;25
AF 1642 ;09/03/2024;09/03/2024;6
AF 1642 ;10/03/2024;10/03/2024;7
AF 1642 ;11/03/2024;11/03/2024;1
AF 1642 ;13/03/2024;13/03/2024;3
AF 1642 ;14/03/2024;14/03/2024;4
AF 1642 ;15/03/2024;22/03/2024;57
AF 1642 ;16/03/2024;30/03/2024;6
AF 1642 ;18/03/2024;18/03/2024;1
AF 1642 ;19/03/2024;19/03/2024;2
AF 1642 ;20/03/2024;20/03/2024;3
AF 1642 ;21/03/2024;21/03/2024;4
AF 1642 ;24/03/2024;24/03/2024;7
AF 1642 ;25/03/2024;25/03/2024;1
AF 1642 ;26/03/2024;27/03/2024;23
AF 1642 ;28/03/2024;28/03/2024;4
AF 1642 ;29/03/2024;29/03/2024;5
AF 1642 ;31/03/2024;03/04/2024;1237
AF 1642 ;04/04/2024;04/04/2024;4
AF 1642 ;05/04/2024;06/04/2024;56
AF 1642 ;07/04/2024;07/04/2024;7
AF 1642 ;08/04/2024;22/04/2024;1234567
AF 1642 ;23/04/2024;23/04/2024;2
AF 1642 ;24/04/2024;04/05/2024;1234567
AF 1642 ;05/05/2024;05/05/2024;7
AF 1642 ;06/05/2024;06/07/2024;1234567
AF 1642 ;07/07/2024;21/07/2024;57
AF 1642 ;08/07/2024;31/08/2024;12346
AF 1642 ;26/07/2024;26/07/2024;5
AF 1642 ;28/07/2024;01/09/2024;57
AF 1642 ;02/09/2024;26/10/2024;1234567
KL 1944 ;17/02/2024;17/02/2024;6
KL 1944 ;24/02/2024;24/02/2024;6
KL 1944 ;02/03/2024;30/03/2024;6
KL 1944 ;04/03/2024;18/03/2024;1
